2023-12-28 15:57:19,1001,"[{""id"":1001,""description"":""PANCETA ARROLLADA PREPACK  1kg"",""shortDescription"":""ARROLLADA"",""presentation"":""1kg"",""brand"":""MONARCA"",""baseUnit"":{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},""featuredImage"":null,""imageShelf"":null,""category"":{""id"":15274,""description"":""PANCETA"",""parentId"":5124,""featured"":false,""image"":null,""flagEnabled"":true,""area"":18600},""isFractionable"":1,""fractions"":[{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},{""id"":1,""parentId"":5,""description"":""Gramos"",""shortName"":""grs"",""increment"":100.0,""convertion"":1000.0,""minByProd"":100.0}],""minimumByUnit"":null,""size"":125,""status"":""Deshabilitado"",""barcode"":""1001"",""price"":12790.00,""strPrice"":""12790.00"",""priceByUnity"":12790.00,""referenceUnit"":""1 kg"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:19,4002,[]
2023-12-28 15:57:19,2002,[]
2023-12-28 15:57:19,3002,[]
2023-12-28 15:57:20,6002,[]
2023-12-28 15:57:20,7002,[]
2023-12-28 15:57:20,2,"[{""id"":2,""description"":""PEPAS  "",""shortDescription"":""PEPAS"",""presentation"":""1kg"",""brand"":""MONARCA"",""baseUnit"":{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},""featuredImage"":{""id"":27803,""path"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/prod/2_F.png"",""resizePath"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/${params}/prod/2_F.png"",""basePath"":""prod/2_F.png""},""imageShelf"":{""id"":32664,""path"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/prod/pepas.png"",""resizePath"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/${params}/prod/pepas.png"",""basePath"":""prod/pepas.png""},""category"":{""id"":5134,""description"":""PRODUCTOS DULCES SECOS"",""parentId"":1015,""featured"":false,""image"":null,""flagEnabled"":true,""area"":18400},""isFractionable"":1,""fractions"":[{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":0.024,""minByProd"":1.0},{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},{""id"":1,""parentId"":5,""description"":""Gramos"",""shortName"":""grs"",""increment"":100.0,""convertion"":1000.0,""minByProd"":100.0}],""minimumByUnit"":100.0,""size"":100,""status"":""Publicado"",""barcode"":""2"",""price"":8900.00,""strPrice"":""8900.00"",""priceByUnity"":8900.00,""referenceUnit"":""1 kg"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,9002,[]
2023-12-28 15:57:20,8002,"[{""id"":8002,""description"":""ENVASE CERVEZA  1lts"",""shortDescription"":null,""presentation"":null,""brand"":""-"",""baseUnit"":{""id"":3,""parentId"":null,""description"":""Litros"",""shortName"":""lt"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},""featuredImage"":null,""imageShelf"":null,""category"":{""id"":1020,""description"":""ENVASES RETORNABLES"",""parentId"":3,""featured"":false,""image"":null,""flagEnabled"":false,""area"":0},""isFractionable"":0,""fractions"":[{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0}],""minimumByUnit"":null,""size"":100,""status"":""Deshabilitado"",""barcode"":""8002"",""price"":350.00,""strPrice"":""350.00"",""priceByUnity"":350.00,""referenceUnit"":""1 lts"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,5002,"[{""id"":5002,""description"":""SALSA DULCE DE LECHE  500grs"",""shortDescription"":"""",""presentation"":"""",""brand"":""LHERITIER"",""baseUnit"":{""id"":1,""parentId"":5,""description"":""Gramos"",""shortName"":""grs"",""increment"":100.0,""convertion"":1000.0,""minByProd"":100.0},""featuredImage"":null,""imageShelf"":null,""category"":{""id"":10118,""description"":""SALSAS"",""parentId"":5026,""featured"":false,""image"":null,""flagEnabled"":true,""area"":3100},""isFractionable"":0,""fractions"":[{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0}],""minimumByUnit"":null,""size"":100,""status"":""Deshabilitado"",""barcode"":""7792860002944"",""price"":289.00,""strPrice"":""289.00"",""priceByUnity"":578.00,""referenceUnit"":""1 kg"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,10002,"[{""id"":10002,""description"":""MERCADERIAS VARIAS 10,5%  1uds"",""shortDescription"":null,""presentation"":null,""brand"":""MONARCA"",""baseUnit"":{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},""featuredImage"":null,""imageShelf"":null,""category"":{""id"":15192,""description"":""MERCADERIAS VARIAS"",""parentId"":null,""featured"":false,""image"":null,""flagEnabled"":false,""area"":0},""isFractionable"":0,""fractions"":[{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0}],""minimumByUnit"":null,""size"":100,""status"":""Deshabilitado"",""barcode"":""10002"",""price"":0.00,""strPrice"":""0.00"",""priceByUnity"":0.00,""referenceUnit"":""1 uds"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,1002,"[{""id"":1002,""description"":""PASTRON PREPACK  1kg"",""shortDescription"":""PASTRON"",""presentation"":""1kg"",""brand"":""MONARCA"",""baseUnit"":{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},""featuredImage"":null,""imageShelf"":null,""category"":{""id"":10363,""description"":""OTROS FIAMBRES Y EMBUTIDOS"",""parentId"":5124,""featured"":false,""image"":null,""flagEnabled"":true,""area"":18600},""isFractionable"":1,""fractions"":[{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},{""id"":1,""parentId"":5,""description"":""Gramos"",""shortName"":""grs"",""increment"":100.0,""convertion"":1000.0,""minByProd"":100.0}],""minimumByUnit"":null,""size"":125,""status"":""Deshabilitado"",""barcode"":""1002"",""price"":14190.00,""strPrice"":""14190.00"",""priceByUnity"":14190.00,""referenceUnit"":""1 kg"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,4003,[]
2023-12-28 15:57:20,2003,[]
2023-12-28 15:57:20,3003,[]
2023-12-28 15:57:20,9003,[]
2023-12-28 15:57:20,8003,"[{""id"":8003,""description"":""ENVASE GASEOSA  1.25lts"",""shortDescription"":null,""presentation"":null,""brand"":""-"",""baseUnit"":{""id"":3,""parentId"":null,""description"":""Litros"",""shortName"":""lt"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},""featuredImage"":null,""imageShelf"":null,""category"":{""id"":1020,""description"":""ENVASES RETORNABLES"",""parentId"":3,""featured"":false,""image"":null,""flagEnabled"":false,""area"":0},""isFractionable"":0,""fractions"":[{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0}],""minimumByUnit"":null,""size"":100,""status"":""Deshabilitado"",""barcode"":""8003"",""price"":350.00,""strPrice"":""350.00"",""priceByUnity"":280.00,""referenceUnit"":""1 lts"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,6003,[]
2023-12-28 15:57:20,3,"[{""id"":3,""description"":""MARQUESITAS  "",""shortDescription"":""MARQUESITAS"",""presentation"":""1kg"",""brand"":""MONARCA"",""baseUnit"":{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},""featuredImage"":{""id"":32000,""path"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/prod/3_F.jpg"",""resizePath"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/${params}/prod/3_F.jpg"",""basePath"":""prod/3_F.jpg""},""imageShelf"":{""id"":32364,""path"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/prod/marquecitas.png"",""resizePath"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/${params}/prod/marquecitas.png"",""basePath"":""prod/marquecitas.png""},""category"":{""id"":5134,""description"":""PRODUCTOS DULCES SECOS"",""parentId"":1015,""featured"":false,""image"":null,""flagEnabled"":true,""area"":18400},""isFractionable"":1,""fractions"":[{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},{""id"":1,""parentId"":5,""description"":""Gramos"",""shortName"":""grs"",""increment"":100.0,""convertion"":1000.0,""minByProd"":100.0}],""minimumByUnit"":null,""size"":80,""status"":""Publicado"",""barcode"":""3"",""price"":9800.00,""strPrice"":""9800.00"",""priceByUnity"":9800.00,""referenceUnit"":""1 kg"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,5003,[]
2023-12-28 15:57:20,10003,"[{""id"":10003,""description"":""BONIFICACIONES  1uds"",""shortDescription"":null,""presentation"":null,""brand"":""MONARCA"",""baseUnit"":{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},""featuredImage"":null,""imageShelf"":null,""category"":{""id"":15192,""description"":""MERCADERIAS VARIAS"",""parentId"":null,""featured"":false,""image"":null,""flagEnabled"":false,""area"":0},""isFractionable"":0,""fractions"":[{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0}],""minimumByUnit"":null,""size"":100,""status"":""Deshabilitado"",""barcode"":""10003"",""price"":0.00,""strPrice"":""0.00"",""priceByUnity"":0.00,""referenceUnit"":""1 uds"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,7003,[]
2023-12-28 15:57:20,1003,"[{""id"":1003,""description"":""BLANCO DE PAVO PREPACK  1kg"",""shortDescription"":""PAVO"",""presentation"":""1kg"",""brand"":""MONARCA"",""baseUnit"":{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},""featuredImage"":null,""imageShelf"":null,""category"":{""id"":10363,""description"":""OTROS FIAMBRES Y EMBUTIDOS"",""parentId"":5124,""featured"":false,""image"":null,""flagEnabled"":true,""area"":18600},""isFractionable"":1,""fractions"":[{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},{""id"":1,""parentId"":5,""description"":""Gramos"",""shortName"":""grs"",""increment"":100.0,""convertion"":1000.0,""minByProd"":100.0}],""minimumByUnit"":null,""size"":125,""status"":""Deshabilitado"",""barcode"":""1003"",""price"":16090.00,""strPrice"":""16090.00"",""priceByUnity"":16090.00,""referenceUnit"":""1 kg"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,4004,[]
2023-12-28 15:57:20,2004,[]
2023-12-28 15:57:20,3004,"[{""id"":3004,""description"":""DULCE DE LECHE CON VINO  500grs"",""shortDescription"":"""",""presentation"":"""",""brand"":""LA ABUELA"",""baseUnit"":{""id"":1,""parentId"":5,""description"":""Gramos"",""shortName"":""grs"",""increment"":100.0,""convertion"":1000.0,""minByProd"":100.0},""featuredImage"":null,""imageShelf"":null,""category"":{""id"":10100,""description"":""DULCES ARTESANALES"",""parentId"":5023,""featured"":false,""image"":null,""flagEnabled"":true,""area"":5100},""isFractionable"":0,""fractions"":[{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0}],""minimumByUnit"":null,""size"":100,""status"":""Deshabilitado"",""barcode"":""3004"",""price"":63.50,""strPrice"":""63.50"",""priceByUnity"":127.00,""referenceUnit"":""1 kg"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,8004,[]
